CH4,HEPTANE,CO2,CO,NO,ACETYLENE,CO2PPM,ETHYLENE,FORMICACID,N2O,BENZENE,HCN,TOLUENE,DIESEL,SO2,CO2%,NAPHTHALENE,HCL,PHENOL,STYRENE,COCL2,FORMALDEHYDE,METHYLMETACRYLATE,NAPHTHAL,NO2,ACRYLONITRILE,PROPANE,PROPYLENE,METHANOL,TRACES,NH3,METHANE,ETHANE,PHOSGENE,HNCO,AMMONIA
2.212141,0,454.72564500000004,0.53776,0.0,0.043261,0,0.108325,0,0.319467,0.064195,0,0,0,0,0.544546,0,0.11716300000000002,0,0,0,0,0,0,0.064195,0,0.0,0,0,0,2.212141,0,0.691858,0,0,0
2.085323,0,456.91464800000006,0.210715,0.0,0.0,0,0.099738,0,0.359894,0.0,0,0,0,0,0.545565,0,0.044588,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.085323,0,0.6021850000000001,0,0,0
2.158276,0,454.716244,0.500475,0.0,0.0036799999999999997,0,0.037932,0,0.253242,0.0,0,0,0,0,0.54745,0,0.036995,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.158276,0,0.5775140000000001,0,0,0
2.211909,0,456.57636799999995,0.703631,0.0,0.0,0,0.063964,0,0.446676,0.0,0,0,0,0,0.541187,0,0.018115,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.211909,0,0.8660479999999999,0,0,0
2.124119,0,455.78815499999996,0.600058,0.0,0.22605999999999998,0,0.06832200000000001,0,0.27357,0.0,0,0,0,0,0.5484640000000001,0,0.19872,0,0,0,0,0,0,0.0,0,0.058526,0,0,0,2.124119,0,0.449513,0,0,0
2.167634,0,458.39550599999995,0.842507,0.0,0.201132,0,0.112955,0,0.289619,0.0,0,0,0,0,0.539352,0,0.162159,0,0,0,0,0,0,0.0,0,0.043094,0,0,0,2.167634,0,0.8220299999999999,0,0,0
2.2386220000000003,0,461.09163,0.669225,0.0,0.0,0,0.0,0,0.184794,0.0,0,0,0,0,0.54378,0,0.12701500000000002,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.2386220000000003,0,0.413314,0,0,0
2.225597,0,459.176017,0.241785,0.0,0.2373,0,0.057053,0,0.219514,0.0,0,0,0,0,0.5444060000000001,0,0.027777999999999997,0,0,0,0,0,0,0.0,0,0.036767,0,0,0,2.225597,0,0.584793,0,0,0
2.261021,0,458.945208,0.349907,0.0,0.041967000000000004,0,0.0,0,0.254432,0.0,0,0,0,0,0.5568649999999999,0,0.20533200000000001,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.261021,0,0.726593,0,0,0
2.253142,0,460.34198399999997,0.604691,0.0,0.471423,0,0.020784999999999998,0,0.096544,0.8109689999999999,0,0,0,0,0.54699,0,0.055664,0,0,0,0,0,0,0.8109689999999999,0,0.0,0,0,0,2.253142,0,0.279382,0,0,0
2.209584,0,457.503008,0.674189,0.0,0.293667,0,0.062435000000000004,0,0.47538100000000005,0.0,0,0,0,0,0.5382100000000001,0,0.125503,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.209584,0,0.9672959999999999,0,0,0
2.19253,0,458.880225,0.59135,0.0,0.0,0,0.069958,0,0.235756,1.152618,0,0,0,0,0.546175,0,0.0,0,0,0,0,0,0,1.152618,0,0.0,0,0,0,2.19253,0,0.816917,0,0,0
2.211546,0,458.822076,0.610302,0.0,0.0,0,0.001693,0,0.312567,0.420388,0,0,0,0,0.543453,0,0.23518200000000003,0,0,0,0,0,0,0.420388,0,0.0,0,0,0,2.211546,0,0.662985,0,0,0
2.132134,0,456.74010899999996,0.16514,0.0,0.0,0,0.0,0,0.362454,0.0,0,0,0,0,0.541775,0,0.212817,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.132134,0,0.770675,0,0,0
2.1362419999999998,0,459.19535999999994,0.458374,0.0,0.0,0,0.09763200000000001,0,0.191415,0.028391000000000003,0,0,0,0,0.551455,0,0.131888,0,0,0,0,0,0,0.028391000000000003,0,0.0,0,0,0,2.1362419999999998,0,0.488816,0,0,0
2.149357,0,462.11914800000005,1.007465,0.0,0.035566,0,0.023086000000000002,0,0.315772,0.720982,0,0,0,0,0.546909,0,0.08440399999999999,0,0,0,0,0,0,0.720982,0,0.0,0,0,0,2.149357,0,0.762547,0,0,0
2.045793,0,458.581695,0.49778199999999995,0.0,0.0,0,0.081638,0,0.353482,0.689127,0,0,0,0,0.5473060000000001,0,0.175488,0,0,0,0,0,0,0.689127,0,0.0,0,0,0,2.045793,0,0.618587,0,0,0
2.093164,0,458.07120599999996,0.539877,0.0,0.10991600000000001,0,0.0,0,0.286261,0.0,0,0,0,0,0.548704,0,0.112027,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.093164,0,0.87434,0,0,0
2.140154,0,457.92625,0.726055,0.0,0.656718,0,0.0,0,0.24714,0.0,0,0,0,0,0.550447,0,0.059572,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.140154,0,0.610174,0,0,0
2.087772,0,458.005179,0.580234,0.0,0.060307000000000006,0,0.0,0,0.26571999999999996,0.0,0,0,0,0,0.561058,0,0.29811,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.087772,0,0.6308189999999999,0,0,0
2.209047,0,455.59842199999997,0.6608470000000001,0.0,0.10398299999999999,0,0.07244099999999999,0,0.257684,0.0,0,0,0,0,0.546751,0,0.164056,0,0,0,0,0,0,0.0,0,0.184873,0,0,0,2.209047,0,0.40036900000000003,0,0,0
2.2099830000000003,0,455.74276,0.712432,0.0,0.556299,0,0.226942,0,0.25400300000000003,0.475238,0,0,0,0,0.549084,0,0.125846,0,0,0,0,0,0,0.475238,0,0.0,0,0,0,2.2099830000000003,0,0.741581,0,0,0
2.229847,0,456.184167,0.652949,0.0,0.0,0,0.083758,0,0.259857,0.0,0,0,0,0,0.54756,0,0.063112,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.229847,0,0.43566099999999996,0,0,0
2.252063,0,457.38462000000004,0.8283159999999999,0.0,0.056839,0,0.042681000000000004,0,0.278883,0.0,0,0,0,0,0.551032,0,0.0274,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.252063,0,0.63352,0,0,0
2.16368,0,456.55567699999995,0.5032939999999999,0.0,0.20808000000000001,0,0.0,0,0.347459,0.0,0,0,0,0,0.551217,0,0.052512,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.16368,0,0.9172959999999999,0,0,0
2.150703,0,456.355996,0.23419299999999998,0.0,0.031626,0,0.060588,0,0.260234,0.994936,0,0,0,0,0.548657,0,0.0,0,0,0,0,0,0,0.994936,0,0.0,0,0,0,2.150703,0,0.5143479999999999,0,0,0
2.164222,0,455.383789,0.878489,0.0,0.0,0,0.200524,0,0.2396,0.0,0,0,0,0,0.539349,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.164222,0,0.55152,0,0,0
2.15452,0,456.304924,0.9768370000000001,0.0,0.0,0,0.045804000000000004,0,0.27558299999999997,0.0,0,0,0,0,0.5562699999999999,0,0.0038420000000000004,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.15452,0,0.6904710000000001,0,0,0
2.285445,0,456.87304900000004,0.333859,0.0,0.073553,0,0.002229,0,0.27379699999999996,0.0,0,0,0,0,0.52832,0,0.067984,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.285445,0,0.423421,0,0,0
2.346117,0,456.873712,0.8641479999999999,0.0,0.062379,0,0.07472899999999999,0,0.161153,0.155325,0,0,0,0,0.536976,0,0.025206,0,0,0,0,0,0,0.155325,0,0.0,0,0,0,2.346117,0,0.46833,0,0,0
2.1280229999999998,0,456.986385,0.571246,0.0,0.0,0,0.067217,0,0.374413,0.0,0,0,0,0,0.544244,0,0.12631900000000001,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.1280229999999998,0,0.277916,0,0,0
2.287603,0,455.522696,0.48461899999999997,0.0,0.311578,0,0.0,0,0.264884,0.362675,0,0,0,0,0.551565,0,0.050369,0,0,0,0,0,0,0.362675,0,0.0,0,0,0,2.287603,0,0.7658689999999999,0,0,0
2.2910009999999996,0,457.82849400000003,0.504624,0.0,0.0,0,0.054229,0,0.190352,0.12368900000000001,0,0,0,0,0.5512239999999999,0,0.0,0,0,0,0,0,0,0.12368900000000001,0,0.0,0,0,0,2.2910009999999996,0,0.455078,0,0,0
2.220442,0,456.11872,0.46706899999999996,0.0,0.0,0,0.05185700000000001,0,0.21436,0.0,0,0,0,0,0.545376,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.220442,0,0.423809,0,0,0
2.175738,0,456.295888,0.649822,0.0,0.0,0,0.151076,0,0.213079,0.0,0,0,0,0,0.5434359999999999,0,0.07842,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.175738,0,0.493787,0,0,0
2.0578060000000002,0,457.771817,0.5714199999999999,0.0,0.0,0,0.051561,0,0.345598,0.0,0,0,0,0,0.546237,0,0.060740999999999996,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0578060000000002,0,0.563422,0,0,0
2.2231799999999997,0,456.87994800000007,0.989416,0.051778,0.145503,0,0.038064,0,0.184668,0.0,0,0,0,0,0.5538930000000001,0,0.080455,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.2231799999999997,0,0.25482,0,0,0
2.0526560000000003,0,457.339163,0.495806,0.0,0.036629,0,0.0,0,0.231915,0.0,0,0,0,0,0.540762,0,0.246725,0,0,0,0,0,0,0.0,0,0.032158,0,0,0,2.0526560000000003,0,0.6859850000000001,0,0,0
2.192509,0,455.46386900000005,0.14099,0.0,0.104054,0,0.090571,0,0.253679,0.0,0,0,0,0,0.543768,0,0.159417,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.192509,0,0.6815220000000001,0,0,0
2.121614,0,457.555209,0.497133,0.0,0.22866199999999998,0,0.0,0,0.355877,0.6059439999999999,0,0,0,0,0.54347,0,0.08658300000000001,0,0,0,0,0,0,0.6059439999999999,0,0.0,0,0,0,2.121614,0,0.642151,0,0,0
2.073208,0,456.25568300000003,0.307758,0.0,0.48445600000000005,0,0.063365,0,0.204755,0.0,0,0,0,0,0.543721,0,0.022197,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.073208,0,0.272897,0,0,0
2.051857,0,453.513499,1.060393,0.0,0.048755,0,0.0,0,0.39259499999999997,0.0,0,0,0,0,0.549531,0,0.059813,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.051857,0,0.591073,0,0,0
2.08127,0,456.228367,0.8761680000000001,0.0,0.0,0,0.0,0,0.30236,0.0,0,0,0,0,0.5412100000000001,0,0.13350499999999998,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.08127,0,0.411063,0,0,0
2.291229,0,455.788158,0.13964200000000002,0.0,0.607371,0,0.030144999999999998,0,0.252952,0.0,0,0,0,0,0.544187,0,0.053982,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.291229,0,0.98785,0,0,0
2.293463,0,456.408898,1.218899,0.0,0.201594,0,0.0,0,0.193666,0.808368,0,0,0,0,0.535149,0,0.039034,0,0,0,0,0,0,0.808368,0,0.0,0,0,0,2.293463,0,0.7776529999999999,0,0,0
2.2834950000000003,0,456.520785,0.27817800000000004,0.0,0.456379,0,0.015116,0,0.245802,0.0,0,0,0,0,0.548068,0,0.253249,0,0,0,0,0,0,0.0,0,0.07421599999999999,0,0,0,2.2834950000000003,0,0.57417,0,0,0
2.261527,0,453.940185,0.14261600000000002,0.002257,0.054647,0,0.007640999999999999,0,0.337454,0.0,0,0,0,0,0.54862,0,0.016437,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.261527,0,0.599194,0,0,0
2.310436,0,454.94983499999995,0.363845,0.0,0.224295,0,0.0,0,0.268849,0.0,0,0,0,0,0.5414479999999999,0,0.12333599999999999,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.310436,0,0.730298,0,0,0
2.155077,0,454.231245,0.49511099999999997,0.0,0.16601400000000002,0,0.0008300000000000001,0,0.219723,0.0,0,0,0,0,0.549804,0,0.125908,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.155077,0,0.546343,0,0,0
2.169362,0,455.407941,0.49546999999999997,0.0,0.21502,0,0.0,0,0.372638,0.0,0,0,0,0,0.542121,0,0.188416,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.169362,0,0.52046,0,0,0
2.131453,0,452.370992,0.66852,0.0,0.173152,0,0.011205,0,0.307528,0.0,0,0,0,0,0.5375260000000001,0,0.217946,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.131453,0,0.5778979999999999,0,0,0
2.119396,0,454.15205199999997,0.717828,0.0,0.37204899999999996,0,0.049219,0,0.40568699999999996,0.0,0,0,0,0,0.540072,0,0.081862,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.119396,0,0.32086,0,0,0
2.041458,0,454.53004100000004,0.5855319999999999,0.0,0.34842399999999996,0,0.008452,0,0.20962399999999998,0.0,0,0,0,0,0.555653,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.041458,0,0.6978949999999999,0,0,0
2.208932,0,455.340088,0.42303999999999997,0.0,0.0,0,0.020630000000000003,0,0.374178,0.0,0,0,0,0,0.541183,0,0.120425,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.208932,0,0.450542,0,0,0
2.189095,0,455.387282,0.5835140000000001,0.0,0.5730310000000001,0,0.0,0,0.261848,0.0,0,0,0,0,0.543725,0,0.020208,0,0,0,0,0,0,0.0,0,0.016081,0,0,0,2.189095,0,0.586711,0,0,0
2.153317,0,454.020908,0.409171,0.0,0.0,0,0.0,0,0.344227,0.0,0,0,0,0,0.535478,0,0.110882,0,0,0,0,0,0,0.0,0,0.23606999999999997,0,0,0,2.153317,0,0.400569,0,0,0
2.230852,0,454.041915,0.657413,0.0,0.065505,0,0.026812,0,0.291416,0.0,0,0,0,0,0.535432,0,0.14102699999999999,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.230852,0,0.363551,0,0,0
2.1632029999999998,0,453.23181600000004,0.711422,0.0,0.101982,0,0.149043,0,0.312161,0.0,0,0,0,0,0.539229,0,0.11113699999999999,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.1632029999999998,0,0.497746,0,0,0
2.351071,0,453.96705499999996,0.9748959999999999,0.0,0.281895,0,0.029383999999999997,0,0.24617399999999998,0.22408699999999998,0,0,0,0,0.5510970000000001,0,0.1316,0,0,0,0,0,0,0.22408699999999998,0,0.0,0,0,0,2.351071,0,0.539633,0,0,0
2.207382,0,456.645908,0.49211499999999997,0.0,0.163388,0,0.089572,0,0.172701,0.0,0,0,0,0,0.540267,0,0.072426,0,0,0,0,0,0,0.0,0,0.15338800000000002,0,0,0,2.207382,0,0.410013,0,0,0
2.1339930000000003,0,456.283694,0.267425,0.247379,0.487914,0,0.062673,0,0.282264,0.249612,0,0,0,0,0.544148,0,0.088604,0,0,0,0,0,0,0.249612,0,0.0,0,0,0,2.1339930000000003,0,0.31848699999999996,0,0,0
2.1534259999999996,0,456.427969,0.877417,0.0,0.140745,0,0.0,0,0.362576,0.0,0,0,0,0,0.54174,0,0.093162,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.1534259999999996,0,0.471797,0,0,0
2.26953,0,457.52656399999995,0.41128100000000006,0.0,0.225548,0,0.0,0,0.311041,0.0,0,0,0,0,0.5430510000000001,0,0.263344,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.26953,0,0.294638,0,0,0
