Spectrum,Date,Time,Acetylene (1000) 191C,Benzene  191c,C4F6 150C,CF4 Low 150C,CH4 (250) 191C (1of2),CO (500) 191C (1of2),CO2 ppm 191c,Desflurane 150c,Ethane (500) 191C,"Ethylene (100,3000) 191C",H2O% (40) 191C,HCl ppm (100) 191C,HEXAFLUOROETHANE 150C,HEXAFLUOROPROPYLENE 150C,HF ppm (10) 191C,Isoflurane 150c,"N2O (100,200,300) 191C","NO (350,3000) 191C",Propane (100) 191C,TRIFLUOROMETHANE 150C,Temp (C),Pressure (Atm),NO2 wet,CO wet,CH4 wet,NH3 wet,NOx wet,CO dry,CO2% dry,NO dry,NO2 dry,NOx dry,HC (C3),Igram DC,Igram PP,phase Angle,laser PP,laser DC,Bad Scan counter,Centerburst Location,Linearizer Check,SNR 2500,sBeam @ 2500,Unnamed: 46
2020 HEATING NEW PTFE LINE_0823.LAB,11/19/2020,15:43:32.925,0.22462100000000002,-0.054625,-0.013874000000000001,-0.0006730000000000001,0.24689,-0.12903900000000001,-1.1988860000000001,-0.002734,-0.106422,-0.062484000000000005,-0.011292,-0.113856,0.009290000000000001,0.029238999999999998,0.048123,-0.005407,-0.033755,0.09353,0.14940699999999998,0.0026190000000000002,192.190674,1.0003739999999999,-0.054625,-0.113856,-0.033755,0.24689,0.169997,-0.113853,-0.011292,0.224615,-0.054623000000000005,0.169992,0.0816,3.4060669999999997,6.64181,83.273483,8.663780000000001,-5.413187000000001,0.0,1133.362183,0.00036899999999999997,1259.460327,0.867257,
2020 HEATING NEW PTFE LINE_0824.LAB,11/19/2020,15:43:37.126,-0.180291,1.052047,-0.039525,-0.0012490000000000001,0.090976,-0.036420999999999995,0.79219,-0.027466,-0.11193199999999999,0.088676,0.001598,0.054363,0.006212,-0.025986000000000002,-0.031737,0.007502,0.044338999999999996,-0.318817,0.207878,0.002218,192.16523700000002,1.000293,1.052047,0.054363,0.044338999999999996,0.090976,0.871755,0.054348,0.0015970000000000001,-0.180242,1.051758,0.871516,0.10382899999999999,3.405289,6.641769999999999,84.79190799999999,8.643008,-5.413187000000001,0.0,1133.361572,0.000617,1284.1914060000001,0.866402,
2020 HEATING NEW PTFE LINE_0825.LAB,11/19/2020,15:43:40.775,-0.038284,0.208708,-0.006903,0.003097,0.111943,0.263375,0.295604,-0.018330000000000003,0.082351,-0.080651,-0.001295,-0.050318,0.003087,0.0037909999999999997,0.056417999999999996,-0.006193,0.012993000000000001,0.014706,0.148036,0.0038090000000000003,192.16523700000002,1.000535,0.208708,-0.050318,0.012993000000000001,0.111943,0.170424,-0.050309,-0.001295,-0.038277,0.20867,0.17039300000000002,0.087479,3.405413,6.642557000000001,84.47223699999999,8.643008,-5.410989,0.0,1133.361084,0.000705,1134.672729,0.8665209999999999,
2020 HEATING NEW PTFE LINE_0826.LAB,11/19/2020,15:43:44.638,-0.097576,-0.13384400000000002,0.001279,3.2e-05,0.014471000000000001,-0.424231,-0.206616,-0.007548,0.287088,-0.0069370000000000005,0.000286,-0.048514,0.006268,0.014325,0.056119,-0.0008529999999999999,-0.11115799999999999,-0.11648199999999999,0.24549,-0.0057090000000000005,192.16523700000002,1.000722,-0.13384400000000002,-0.048514,-0.11115799999999999,0.014471000000000001,-0.23142,-0.048511,0.000286,-0.097569,-0.13383399999999998,-0.23140300000000003,0.104727,3.406249,6.641769,84.672035,8.643008,-5.410989,0.0,1133.362183,0.0004969999999999999,1017.2602539999999,0.8674059999999999,
2020 HEATING NEW PTFE LINE_0827.LAB,11/19/2020,15:43:48.878,0.343844,-0.9908049999999999,-0.025886000000000003,0.002231,0.183489,-0.317906,0.8329709999999999,-0.015322,-0.406964,-0.0335,-0.008264,0.10866400000000001,0.007564,0.012065000000000001,0.037008,0.00581,0.056616999999999994,0.033851,-0.178806,0.008745999999999999,192.16523700000002,1.000486,-0.9908049999999999,0.10866400000000001,0.056616999999999994,0.183489,-0.646961,0.10864800000000001,-0.008263,0.34379099999999996,-0.9906530000000001,-0.6468619999999999,0.0065969999999999996,3.4068370000000003,6.642182000000001,83.63311,8.622235,-5.410989,0.0,1133.361206,0.000425,750.692688,0.867361,
2020 HEATING NEW PTFE LINE_0828.LAB,11/19/2020,15:43:52.526,0.424811,-1.7334720000000001,-0.038831,-0.000118,-0.046574000000000004,-0.152566,0.5814090000000001,0.006763,0.24883899999999998,0.013058000000000002,0.003886,-0.070484,0.00024300000000000002,0.024225,0.038498000000000004,-0.010931999999999999,-0.08511200000000001,-0.201977,-0.015835,0.008534,192.16523700000002,1.000615,-1.7334720000000001,-0.070484,-0.08511200000000001,-0.046574000000000004,-1.308661,-0.070489,0.003887,0.42483999999999994,-1.733589,-1.308749,-0.014462000000000001,3.406243,6.6414029999999995,83.63311,8.622235,-5.408791000000001,0.0,1133.361084,0.000293,1087.979126,0.86692,
2020 HEATING NEW PTFE LINE_0829.LAB,11/19/2020,15:43:56.607,-0.134494,-0.093081,-0.064287,-0.000951,0.10469300000000001,0.048561,-1.4610370000000001,0.015238999999999999,0.100314,0.009364,-0.0025399999999999997,-0.050059,0.0026829999999999996,0.007356999999999999,0.063098,-0.003878,0.061719,0.00033,0.036599,0.007949,192.16523700000002,1.000775,-0.093081,-0.050059,0.061719,0.10469300000000001,-0.227575,-0.050067,-0.0025399999999999997,-0.13451400000000002,-0.09309500000000001,-0.227609,0.057947000000000005,3.4044559999999997,6.64095,83.433319,8.622235,-5.408791000000001,0.0,1133.360352,0.000384,1190.135498,0.867491,
2020 HEATING NEW PTFE LINE_0830.LAB,11/19/2020,15:44:00.784,-0.123385,0.127768,0.028441,0.000396,-0.0051649999999999995,0.264236,0.47661400000000004,-0.018831,-0.401375,-0.017958000000000002,-0.004375,-0.090062,0.003871,-0.024043000000000002,0.03971,-0.004676,0.03767,0.030706,0.16600499999999999,-0.0014210000000000002,192.139801,1.0004540000000002,0.127768,-0.090062,0.03767,-0.0051649999999999995,0.004383,-0.090045,-0.004374,-0.12336199999999999,0.127744,0.004382,0.087933,3.4006519999999996,6.639802,83.952782,8.694939,-5.410989,0.0,1133.360718,0.0006490000000000001,1015.1962890000001,0.8656739999999999,
2020 HEATING NEW PTFE LINE_0831.LAB,11/19/2020,15:44:04.601,0.27513899999999997,-1.180513,-0.039238999999999996,0.0010890000000000001,-0.011528,-0.012531,0.599762,0.0009199999999999999,0.325678,-0.039289,-0.004657,-0.146429,0.005016,-0.015981,-0.04022,-0.023152000000000002,0.044112,-0.327877,0.20707199999999998,0.007926,192.139801,1.000535,-1.180513,-0.146429,0.044112,-0.011528,-0.905373,-0.14643,-0.004657,0.275142,-1.180523,-0.905382,0.09894299999999999,3.3969379999999996,6.639283,83.59315500000001,8.694939,-5.410989,0.0,1133.3596189999998,0.000513,1189.9063720000001,0.86556,
2020 HEATING NEW PTFE LINE_0832.LAB,11/19/2020,15:44:08.242,-0.024433,2.819255,0.10415,-0.0017460000000000002,0.15117,0.09513200000000001,-0.101413,-0.003163,0.107445,-0.042042,0.007293000000000001,-0.097812,0.005823,-0.003757,0.000546,-0.002393,0.081911,-0.12385,0.23464200000000002,0.000109,192.16523700000002,1.000293,2.819255,-0.097812,0.081911,0.15117,2.794823,-0.09780900000000001,0.007293000000000001,-0.024432,2.819166,2.794734,0.147148,3.3953290000000003,6.639352000000001,83.473274,8.694939,-5.413187000000001,0.0,1133.3596189999998,0.000424,933.021667,0.865886,
2020 HEATING NEW PTFE LINE_0833.LAB,11/19/2020,15:44:12.430,0.007975,-0.360848,0.054965999999999994,-0.00041799999999999997,-0.006669,0.21202800000000002,-2.443855,-0.001957,0.191495,0.097298,-0.000412,0.007241,0.017809000000000002,-0.005386999999999999,-0.075738,-0.000734,0.02623,-0.046866000000000005,-0.027032999999999998,-0.000839,192.16523700000002,1.0004540000000002,-0.360848,0.007241,0.02623,-0.006669,-0.35287199999999996,0.007241,-0.000412,0.007975,-0.36084099999999997,-0.352865,-0.015729,3.397932,6.6392,84.79190799999999,8.701863000000001,-5.413187000000001,0.0,1133.3592529999999,0.000429,1174.079712,0.865566,
2020 HEATING NEW PTFE LINE_0834.LAB,11/19/2020,15:44:16.104,0.324259,0.621082,-0.044782,0.00031600000000000004,-0.022781,0.005346,0.314246,-0.017041999999999998,-0.072234,0.027361,-0.001353,-0.092598,0.000837,0.033094,-0.042366,-0.001115,0.018835,0.31919000000000003,0.164028,0.000519,192.16523700000002,1.000615,0.621082,-0.092598,0.018835,-0.022781,0.94534,-0.09258200000000001,-0.001353,0.324204,0.620976,0.9451790000000001,0.091172,3.404867,6.640996,83.473274,8.701863000000001,-5.415385,0.0,1133.360962,0.00025,889.0806269999999,0.866907,
2020 HEATING NEW PTFE LINE_0835.LAB,11/19/2020,15:44:20.315,-0.058227,0.84739,0.106376,0.00041799999999999997,0.172528,0.500116,0.149026,0.010974,0.19697,-0.056209,0.0008759999999999999,-0.10880899999999999,-0.002844,0.020096,0.09358,-0.014052,0.11318199999999999,-0.112358,0.037262,0.005547,192.241547,1.001177,0.84739,-0.10880899999999999,0.11318199999999999,0.172528,0.7891630000000001,-0.108821,0.0008759999999999999,-0.05823300000000001,0.847483,0.789249,0.088949,3.410913,6.642303,84.75194499999999,8.684552,-5.415385,0.0,1133.360962,0.000908,972.44635,0.8674,
2020 HEATING NEW PTFE LINE_0836.LAB,11/19/2020,15:44:23.955,-0.189599,0.511807,-0.022533,0.0029649999999999998,-0.0016359999999999999,0.424141,-1.9240549999999998,0.0049960000000000004,0.503604,-0.023872,0.000597,-0.11321099999999999,-0.003213,-0.006272,0.057630999999999995,-0.007548999999999999,0.11021700000000001,-0.49002299999999993,0.277303,0.008159999999999999,192.16523700000002,1.004953,0.511807,-0.11321099999999999,0.11021700000000001,-0.0016359999999999999,0.322208,-0.11321700000000001,0.000597,-0.189608,0.511833,0.32222399999999995,0.20119,3.4142069999999998,6.642396000000001,83.473274,8.684552,-5.421978,0.0,1133.359375,0.000489,935.966125,0.8672770000000001,
2020 HEATING NEW PTFE LINE_0837.LAB,11/19/2020,15:44:27.803,0.189176,-0.912834,-0.038216,0.0031739999999999997,0.074799,0.384098,-0.374295,0.0077599999999999995,-0.148815,-0.01399,0.00851,-0.070339,0.009068999999999999,-0.020367,-0.065773,-0.023569999999999997,-0.208736,-0.083122,0.22793400000000003,0.0067670000000000004,192.16523700000002,1.00597,-0.912834,-0.070339,-0.208736,0.074799,-0.723658,-0.070344,0.008511,0.18919,-0.912905,-0.723715,0.012747,3.41175,6.6424080000000005,83.433319,8.684552,-5.421978,0.0,1133.360352,0.000169,1091.995117,0.8681459999999999,
2020 HEATING NEW PTFE LINE_0838.LAB,11/19/2020,15:44:32.027,-0.009176,-0.637921,0.001539,-0.005309,0.06879,0.130245,-1.0453729999999999,-0.019829,0.150162,0.170882,-0.008491,-0.22323400000000002,0.006512,-0.022507,0.036889,0.007792,0.191414,-0.164662,0.129832,-0.000837,192.16523700000002,1.013403,-0.637921,-0.22323400000000002,0.191414,0.06879,-0.647097,-0.22319,-0.008490000000000001,-0.009174,-0.637795,-0.6469689999999999,0.128191,3.409555,6.6446380000000005,83.393364,8.6984,-5.421978,0.0,1133.35022,0.00047699999999999994,884.3408810000001,0.8670690000000001,
2020 HEATING NEW PTFE LINE_0839.LAB,11/19/2020,15:44:35.975,0.060734,-0.466869,0.00045700000000000005,3.3e-05,-0.110101,-0.192997,1.618201,0.0037840000000000005,-0.084819,-0.172273,-0.000294,-0.039824,-0.0029850000000000002,-0.039245999999999996,-0.015012000000000001,-0.010559,0.008706,-0.188,0.181803,0.0037479999999999996,192.233078,1.018823,-0.466869,-0.039824,0.008706,-0.110101,-0.40613499999999997,-0.039826,-0.000294,0.060736,-0.466887,-0.40615,0.067773,3.405518,6.663527,84.632072,8.733022,-5.4351650000000005,0.0,1133.330811,0.00048600000000000005,1097.5935060000002,0.8683379999999999,
2020 HEATING NEW PTFE LINE_0840.LAB,11/19/2020,15:44:39.651,0.578605,0.754889,0.0006349999999999999,-0.000978,0.06044,0.15162899999999999,-0.560161,-0.01842,-0.139296,-0.081559,-0.006306,-0.0504,0.013397999999999998,-0.0057929999999999995,-0.052684,0.000426,0.09471399999999999,-0.165205,0.352195,-0.001621,192.190674,1.018849,0.754889,-0.0504,0.09471399999999999,0.06044,1.333493,-0.05039,-0.006304,0.578498,0.75475,1.333248,0.22156399999999998,3.4056610000000003,6.661942,84.672035,8.733022,-5.4351650000000005,0.0,1133.335693,0.000867,1328.895752,0.8673709999999999,
2020 HEATING NEW PTFE LINE_0841.LAB,11/19/2020,15:44:43.682,0.309875,0.8347979999999999,0.018681,-0.00481,0.017505,-0.076053,-0.13561099999999998,-0.030294,0.073684,0.1058,-0.00011899999999999999,-0.015951,0.0018280000000000002,-0.007347,-0.017615000000000002,0.0036509999999999997,0.036781,-0.399993,0.34651,-0.006657,192.16523700000002,1.018849,0.8347979999999999,-0.015951,0.036781,0.017505,1.144673,-0.015946000000000002,-0.00011899999999999999,0.309781,0.8345450000000001,1.144326,0.20111500000000002,3.4053730000000004,6.656211999999999,83.313446,8.733022,-5.432967,0.0,1133.346558,0.000625,1263.838257,0.8668299999999999,
2020 HEATING NEW PTFE LINE_0842.LAB,11/19/2020,15:44:47.467,0.398088,1.962634,0.07795,-0.00046399999999999995,0.07307999999999999,-0.174324,0.122554,0.00385,0.115576,0.021581,-0.003807,-0.06791799999999999,0.011164,-0.011203,0.061944000000000006,-0.005157,-0.011858,-0.021491,0.071043,0.006662,192.190674,1.01893,1.962634,-0.06791799999999999,-0.011858,0.07307999999999999,2.360722,-0.06792000000000001,-0.003807,0.39810300000000004,1.96271,2.3608130000000003,0.035498,3.40384,6.652627000000001,83.952782,8.746869,-5.432967,0.0,1133.353394,0.001047,1050.717773,0.8668469999999999,
2020 HEATING NEW PTFE LINE_0843.LAB,11/19/2020,15:44:51.675,0.009558,1.245139,0.001495,0.0009570000000000001,-0.021997,0.015528,-0.9796959999999999,0.009795,0.035852999999999996,-0.11851300000000001,-0.0020280000000000003,-0.15048499999999998,0.005823,-0.019530000000000002,-0.048241,-0.000989,-0.007229000000000001,-0.029008,0.453905,0.010645,192.233078,1.01893,1.245139,-0.15048499999999998,-0.007229000000000001,-0.021997,1.254697,-0.1505,-0.0020280000000000003,0.009559,1.245261,1.25482,0.257288,3.402105,6.649934,84.79190799999999,8.746869,-5.457143,0.0,1133.3588869999999,0.000336,1098.966553,0.8653959999999999,
2020 HEATING NEW PTFE LINE_0844.LAB,11/19/2020,15:44:55.599,0.443929,1.4728299999999999,0.047329,0.0010429999999999999,0.128305,-0.28813099999999997,-0.274118,0.002546,0.301199,0.039024,-0.002709,0.045221,0.008568000000000001,-0.0030989999999999998,0.038137,-0.006464,-0.0015689999999999999,-0.182809,0.391225,0.007222,192.114365,1.01893,1.4728299999999999,0.045221,-0.0015689999999999999,0.128305,1.916759,0.045222000000000005,-0.002709,0.44393999999999995,1.472867,1.916808,0.236792,3.4035949999999997,6.649045,84.75194499999999,8.757256,-5.457143,0.0,1133.361694,0.0004969999999999999,902.431519,0.86744,
2020 HEATING NEW PTFE LINE_0845.LAB,11/19/2020,15:44:59.266,-0.067248,-0.827743,-0.066694,-0.0008550000000000001,0.142715,-0.101128,-1.547858,0.011739,0.13126,-0.06738999999999999,-0.006895999999999999,-0.11802,0.00088,-0.028364999999999998,-0.007458,-0.010654,-0.021115000000000002,-0.099038,0.23785100000000003,0.007051999999999999,192.063492,1.01893,-0.827743,-0.11802,-0.021115000000000002,0.142715,-0.894991,-0.11803399999999999,-0.0068969999999999995,-0.067256,-0.8278399999999999,-0.8950959999999999,0.099237,3.4088309999999997,6.6482410000000005,84.672035,8.757256,-5.4527470000000005,0.0,1133.364258,0.000679,790.988342,0.866445,
2020 HEATING NEW PTFE LINE_0846.LAB,11/19/2020,15:45:03.126,0.135055,1.00801,0.043854000000000004,-0.0007379999999999999,-0.083863,-0.29892399999999997,-1.040852,-0.0020050000000000003,-0.22124499999999997,0.016233,-0.011331,-0.22353299999999998,0.002117,-0.03475,0.01254,-0.012771,-0.042241,0.262006,0.361887,0.001929,192.139801,1.018849,1.00801,-0.22353299999999998,-0.042241,-0.083863,1.143065,-0.223529,-0.011331,0.135053,1.00799,1.143043,0.176518,3.414644,6.648847999999999,83.872864,8.805724,-5.4527470000000005,0.0,1133.3652339999999,0.000293,1247.294922,0.866511,
2020 HEATING NEW PTFE LINE_0847.LAB,11/19/2020,15:45:07.086,0.129366,0.232665,-0.034638,0.001176,0.114376,0.224043,-1.076714,-0.012027,-0.036677999999999995,0.0032270000000000003,-0.01267,-0.05586699999999999,0.006359,-0.008666,-0.043661,-0.000811,0.105181,-0.12183599999999999,0.29723499999999997,-0.003507,192.139801,1.018689,0.232665,-0.05586699999999999,0.105181,0.114376,0.362031,-0.055861,-0.012668,0.12935,0.23263699999999998,0.36198800000000003,0.18573399999999998,3.417235,6.648096000000001,83.912819,8.805724,-5.4527470000000005,0.0,1133.36438,0.000429,941.4987179999999,0.867658,
2020 HEATING NEW PTFE LINE_0848.LAB,11/19/2020,15:45:11.327,0.13928800000000002,2.0598,-0.011796,0.001076,-0.012447,0.021136000000000002,-0.426019,-0.052079999999999994,0.05387,0.02337,-0.010364,-0.131359,0.0040490000000000005,-0.0031149999999999997,-0.012688,0.003788,0.04893,-0.049175,0.367695,-0.003782,192.16523700000002,1.018769,2.0598,-0.131359,0.04893,-0.012447,2.199088,-0.13129100000000002,-0.010359,0.139215,2.058728,2.197943,0.224912,3.416168,6.647469,84.672035,8.739945,-5.463736,0.0,1133.365112,0.00043799999999999997,1120.903564,0.8667739999999999,
2020 HEATING NEW PTFE LINE_0849.LAB,11/19/2020,15:45:14.976,0.156377,0.768776,-0.028081000000000002,0.002926,0.029331,-0.32166,-0.107182,0.012347,-0.21099,0.026726999999999997,-0.009495,0.031992,-0.002027,-0.042183,-0.004345,-0.02077,-0.014819999999999998,-0.222611,0.561579,0.009428,192.16523700000002,1.018823,0.768776,0.031992,-0.014819999999999998,0.029331,0.925154,0.031996,-0.009496,0.156397,0.768871,0.925268,0.326375,3.413392,6.6466899999999995,83.393364,8.739945,-5.463736,0.0,1133.36438,0.000164,1240.4936519999999,0.8665129999999999,
2020 HEATING NEW PTFE LINE_0850.LAB,11/19/2020,15:45:18.818,0.278476,1.2664,-0.032386,0.0011070000000000001,0.064179,-0.021437,-0.49259200000000003,-0.000547,-0.212218,-0.01316,-0.004366,-0.10952100000000001,0.005833,-0.080015,-0.064552,-0.013412,0.08365299999999999,0.20782399999999998,0.113827,0.0061979999999999995,192.16523700000002,1.018689,1.2664,-0.10952100000000001,0.08365299999999999,0.064179,1.544876,-0.10952,-0.004366,0.278475,1.266393,1.5448680000000001,0.034838,3.409502,6.645668,83.193565,8.739945,-5.470330000000001,0.0,1133.3632810000001,0.000199,903.3635859999999,0.866057,
2020 HEATING NEW PTFE LINE_0851.LAB,11/19/2020,15:45:22.746,-0.217302,-0.021953999999999998,-0.029476,0.0023899999999999998,0.06636,-0.186783,-1.7561669999999998,-0.006841,-0.31709299999999996,-0.062263,-0.009684,-0.003949,-0.004764,-0.014637,0.038399,-0.005898,-0.016092,-0.084611,0.621859,0.000175,192.114365,1.018689,-0.021953999999999998,-0.003949,-0.016092,0.06636,-0.23925700000000003,-0.003948,-0.009684,-0.217288,-0.021953,-0.23924099999999998,0.391957,3.405643,6.6441539999999994,83.313446,8.760717,-5.470330000000001,0.0,1133.361572,0.00027400000000000005,1014.4918210000001,0.8651040000000001,
2020 HEATING NEW PTFE LINE_0852.LAB,11/19/2020,15:45:26.841,0.314164,0.318366,0.013609999999999999,0.001802,-0.201721,0.091166,-1.720647,-0.021574,-0.31700900000000004,-0.144273,0.000605,-0.167827,0.001836,0.013068000000000001,-0.044396,0.001163,-0.064812,0.285013,0.406928,0.001991,192.114365,1.017725,0.318366,-0.167827,-0.064812,-0.201721,0.63253,-0.16779000000000002,0.000605,0.314096,0.318297,0.632393,0.214852,3.404272,6.644546000000001,84.831863,8.760717,-5.474725,0.0,1133.36145,0.00044400000000000006,936.6124269999999,0.866858,
2020 HEATING NEW PTFE LINE_0853.LAB,11/19/2020,15:45:30.629,0.012487,0.148632,-0.002547,-0.0031379999999999997,0.220505,-0.057740999999999994,-0.824483,-0.025202000000000002,-0.295234,-0.042498,-0.00028,0.058824,0.013824000000000001,-0.048718,-0.008464,0.0071,0.009773,0.28933000000000003,0.665014,0.00602,192.16523700000002,1.009692,0.148632,0.058824,0.009773,0.220505,0.161119,0.058809,-0.00028,0.012483,0.148595,0.161078,0.41406400000000004,3.404095,6.637613000000001,84.23249100000001,8.739945,-5.474725,0.0,1133.373291,0.000413,934.1433720000001,0.865273,
2020 HEATING NEW PTFE LINE_0854.LAB,11/19/2020,15:45:34.568,0.168152,1.473638,0.016358,0.004715,-0.09667200000000001,0.091958,0.371645,-0.000455,-0.100599,0.042274,-0.004061,0.000386,0.008223999999999999,-0.019181999999999998,-0.075665,-0.004037,-0.034934,-0.284908,0.352048,0.003628,192.131317,1.005863,1.473638,0.000386,-0.034934,-0.09667200000000001,1.64179,0.000386,-0.004061,0.168151,1.473632,1.6417830000000002,0.165127,3.405265,6.629417,84.352364,8.739945,-5.465934,0.0,1133.3847660000001,0.00039,934.410034,0.864784,
2020 HEATING NEW PTFE LINE_0855.LAB,11/19/2020,15:45:38.765,0.102362,-0.268821,-0.00379,-0.004947,0.0012900000000000001,-0.24519000000000002,0.900727,-0.019953,0.225502,0.041288,-0.000169,-0.088223,-0.009252,-0.00266,0.033761,0.0062450000000000006,-0.009751000000000001,-0.062262,0.262832,-0.001451,192.114365,1.004551,-0.268821,-0.088223,-0.009751000000000001,0.0012900000000000001,-0.166459,-0.08820599999999999,-0.000169,0.102341,-0.268768,-0.166426,0.142947,3.4058230000000003,6.626314999999999,84.71199,8.78149,-5.465934,0.0,1133.3813480000001,0.001056,1063.0876460000002,0.864384,
2020 HEATING NEW PTFE LINE_0856.LAB,11/19/2020,15:45:42.429,-0.099927,-0.330509,-0.047810000000000005,0.0020329999999999997,-0.12491600000000001,0.300372,-0.071259,-0.024916999999999998,0.004071,0.063213,-0.000927,-0.153788,0.015275,0.022914,0.061269000000000004,-0.004418,-0.058744000000000005,-0.293025,0.42497799999999997,0.000878,192.16523700000002,1.003908,-0.330509,-0.153788,-0.058744000000000005,-0.12491600000000001,-0.430436,-0.15375,-0.000927,-0.099902,-0.33042699999999997,-0.430329,0.257905,3.405379,6.62712,84.192528,8.78149,-5.470330000000001,0.0,1133.3751220000001,0.000683,1149.127197,0.864924,
2020 HEATING NEW PTFE LINE_0857.LAB,11/19/2020,15:45:46.323,0.14993199999999998,-0.204188,-0.017183,-0.000362,0.00131,0.17460599999999998,0.053201,-0.007886,0.23182199999999997,0.046232999999999996,-0.001614,0.004605,-0.009443,-0.018304,0.030967,-0.007201000000000001,0.083366,-0.053082000000000004,0.1737,-7.000000000000001e-06,192.088928,1.003266,-0.204188,0.004605,0.083366,0.00131,-0.05425599999999999,0.004605,-0.001614,0.14992,-0.204172,-0.054252,0.109109,3.4026160000000005,6.627222,84.192528,8.78149,-5.470330000000001,0.0,1133.3670650000001,0.000262,921.3529050000001,0.8664379999999999,
2020 HEATING NEW PTFE LINE_0858.LAB,11/19/2020,15:45:50.541,0.100608,0.521419,-0.012719,-0.0012380000000000002,0.040569,0.053591,-0.612252,-0.016663999999999998,0.099195,-0.049466,-0.002329,-0.05839199999999999,0.0048189999999999995,-0.028130000000000002,-0.037195,-0.0016920000000000001,-0.061644000000000004,-0.15021800000000002,0.044243,-0.002002,192.088928,1.0023819999999999,0.521419,-0.05839199999999999,-0.061644000000000004,0.040569,0.622028,-0.058382,-0.002329,0.100592,0.521332,0.621924,-0.027578,3.3983519999999996,6.627317,84.75194499999999,8.674167,-5.465934,0.0,1133.36377,0.0006349999999999999,899.197327,0.864447,
2020 HEATING NEW PTFE LINE_0859.LAB,11/19/2020,15:45:54.206,0.013124,1.299959,-0.023099,-0.001655,-0.071809,0.08555399999999999,2.588134,-0.013234000000000001,0.161779,0.098825,-0.002911,-0.089797,0.008074,0.014583,-0.037251,-0.015153999999999999,0.095195,-0.045388,0.251658,0.007095999999999999,192.139801,1.001659,1.299959,-0.089797,0.095195,-0.071809,1.313083,-0.089785,-0.002911,0.013122,1.299787,1.312909,0.163402,3.393382,6.626296000000001,83.63311,8.674167,-5.465934,0.0,1133.360352,0.000285,1027.275757,0.8643709999999999,
2020 HEATING NEW PTFE LINE_0860.LAB,11/19/2020,15:45:58.063,0.31354499999999996,1.931611,0.034933,0.002951,0.099643,0.18746500000000002,2.185677,-0.006352,-0.373352,0.016309999999999998,0.004733,0.000778,0.012459999999999999,-0.001166,0.032948000000000005,0.00535,-0.101984,0.128005,0.035321,0.005748,192.16523700000002,0.9985799999999999,1.931611,0.000778,-0.101984,0.099643,2.245156,0.000778,0.004732,0.313525,1.931488,2.245013,-0.013064,3.390165,6.626899000000001,83.433319,8.733022,-5.465934,0.0,1133.357422,0.00028700000000000004,856.625,0.864366,
2020 HEATING NEW PTFE LINE_0861.LAB,11/19/2020,15:46:01.982,0.38463600000000003,1.778937,-0.056586000000000004,0.003732,0.088906,-0.097611,-0.17085799999999998,-0.015229,0.087384,-0.011923,0.009127,-0.125814,-0.005731,-0.020091,0.044087,0.0038520000000000004,0.117344,-0.099807,-0.057234,-0.004407,192.114365,0.9972409999999999,1.778937,-0.125814,0.117344,0.088906,2.163574,-0.12579500000000002,0.009125,0.38457800000000003,1.778666,2.1632439999999997,0.028092000000000002,3.3905019999999997,6.627731,83.393364,8.733022,-5.461538,0.0,1133.353638,0.000558,969.9166869999999,0.865359,
2020 HEATING NEW PTFE LINE_0862.LAB,11/19/2020,15:46:06.231,0.40733800000000003,-0.18261,-0.055406,-0.001557,0.073533,-0.5962029999999999,0.680485,0.000843,0.14799,-0.016491,0.007998,0.070314,0.00256,0.035858,0.04094,-0.011618,0.012883000000000002,-0.22494299999999998,0.48827299999999996,0.005002,192.114365,0.997402,-0.18261,0.070314,0.012883000000000002,0.073533,0.22472899999999998,0.070314,0.007998,0.407342,-0.182611,0.224731,0.331334,3.392357,6.628596000000001,84.71199,8.743407000000001,-5.461538,0.0,1133.351196,0.000614,1043.96582,0.866432,
2020 HEATING NEW PTFE LINE_0863.LAB,11/19/2020,15:46:09.871,-0.124298,1.936564,-0.087703,-0.002549,-0.006669,0.246718,0.593824,0.008914,0.087863,-0.07208099999999999,0.010744,0.022044,-0.001535,-0.007034,0.072035,-0.018541,-0.043784,-0.050571,0.21119200000000002,0.008917,192.114365,0.997402,1.936564,0.022044,-0.043784,-0.006669,1.812266,0.022046,0.010745000000000001,-0.12430999999999999,1.936737,1.812427,0.102264,3.3938879999999996,6.629263000000001,84.23249100000001,8.743407000000001,-5.468132,0.0,1133.349243,0.000492,913.032776,0.865174,
2020 HEATING NEW PTFE LINE_0864.LAB,11/19/2020,15:46:13.796,-0.11302999999999999,1.9519360000000001,-0.014634999999999999,-0.0022559999999999998,0.055273,-0.46938,-1.217689,-0.013619999999999998,-0.0030800000000000003,-0.10855999999999999,0.004340999999999999,-0.069276,-0.004059,0.00919,-0.019298,0.0029690000000000003,-0.113577,-0.5796859999999999,0.172502,-0.002258,192.16523700000002,0.9971610000000001,1.9519360000000001,-0.069276,-0.113577,0.055273,1.8389060000000002,-0.069266,0.004340999999999999,-0.113014,1.95167,1.838656,0.039604,3.392344,6.629592999999999,83.832901,8.743407000000001,-5.468132,0.0,1133.347168,0.0006889999999999999,895.8483890000001,0.865041,
